customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
4986-NNNN,Male,0,Yes,Yes,55,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),84.31,No,4634.19
7560-QQQQ,Male,1,No,Yes,36,No,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),82.54,Yes,2969.62
2288-MMMM,Female,0,No,No,28,Yes,No,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,109.78,Yes,3072.27
6083-XXXX,Male,0,Yes,Yes,11,No,No phone service,DSL,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,113.52,Yes,1248.64
6562-HHHH,Male,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),36.19,Yes,578.86
6456-YYYY,Female,1,No,Yes,47,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,67.84,No,3189.56
3754-CCCC,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,112.87,No,2821.45
9363-UUUU,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),56.65,Yes,620.45
2868-QQQQ,Male,0,No,No,20,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),41.63,No,836.9
9355-GGGG,Female,0,Yes,Yes,41,Yes,No phone service,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.57,No,1183.49
6724-LLLL,Male,0,Yes,No,60,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),78.27,Yes,4692.84
3419-HHHH,Male,0,Yes,Yes,57,Yes,Yes,No,No,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,88.63,No,5046.56
2684-EEEE,Male,1,No,No,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,37.9,No,2012.47
5193-GGGG,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),85.95,Yes,2837.43
3842-TTTT,Female,0,No,No,6,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.66,No,642.29
3504-YYYY,Female,1,No,No,34,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Two year,No,Bank transfer (automatic),42.73,No,1445.31
2234-FFFF,Male,0,No,No,14,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),30.51,No,421.19
9095-OOOO,Male,0,Yes,Yes,64,Yes,Yes,No,No,No internet service,No,Yes,No,No,Two year,No,Electronic check,102.21,No,6531.07
8354-VVVV,Male,0,Yes,Yes,24,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),110.35,No,2652.78
6295-UUUU,Female,0,Yes,Yes,58,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.84,Yes,2318.37
6179-EEEE,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,90.75,No,445.64
8205-CCCC,Male,1,Yes,No,51,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,77.64,No,3946.04
8682-OOOO,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),42.29,No,847.53
5961-ZZZZ,Female,0,No,No,70,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,101.03,Yes,7072.41
5500-SSSS,Male,0,No,No,31,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.53,No,2054.45
1920-LLLL,Female,1,Yes,No,52,No,No phone service,Fiber optic,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),88.63,No,4615.44
9312-CCCC,Female,1,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,48.54,No,2804.05
6085-OOOO,Male,1,No,Yes,68,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,100.24,No,6806.8
8404-BBBB,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,44.81,Yes,2736.56
1932-LLLL,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),54.91,Yes,164.18
5703-CCCC,Female,0,No,Yes,17,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),57.59,No,977.93
2479-TTTT,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),39.0,No,2145.67
9307-MMMM,Male,0,Yes,No,23,Yes,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),106.12,No,2448.51
8581-SSSS,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,29.66,No,1946.44
1672-OOOO,Female,0,Yes,No,12,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,74.84,No,911.37
4084-KKKK,Male,0,Yes,Yes,61,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,One year,No,Mailed check,100.07,No,6094.12
8792-QQQQ,Female,0,No,Yes,53,Yes,Yes,No,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),76.63,No,4056.04
3471-BBBB,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,51.1,No,691.86
8381-DDDD,Male,0,Yes,Yes,68,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,96.78,Yes,6583.15
6626-WWWW,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,No,Electronic check,68.42,Yes,131.59
2381-QQQQ,Male,0,No,No,36,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),34.63,No,1246.49
3827-BBBB,Male,0,No,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,50.09,No,1795.01
5059-WWWW,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.74,Yes,147.15
8172-OOOO,Male,0,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),84.46,Yes,5221.12
9586-QQQQ,Male,0,No,No,34,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.34,Yes,2490.37
3600-LLLL,Male,1,No,Yes,51,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.59,Yes,2330.78
7108-JJJJ,Male,0,Yes,No,27,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),77.92,No,2097.1
7347-NNNN,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,51.66,No,884.74
6543-VVVV,Female,0,No,No,35,Yes,No phone service,No,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,40.85,No,1422.84
1857-ZZZZ,Male,0,Yes,No,32,Yes,No,No,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),113.28,Yes,3624.97
6482-CCCC,Female,0,Yes,Yes,63,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,49.89,Yes,3156.63
6401-DDDD,Male,0,Yes,No,25,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),51.98,No,1294.62
7333-JJJJ,Female,1,Yes,Yes,47,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.38,No,5096.11
5128-XXXX,Male,0,Yes,No,39,Yes,No,No,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),32.59,No,1273.61
3463-KKKK,Male,1,No,No,16,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),77.0,No,1234.73
2335-SSSS,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Mailed check,97.01,No,3788.69
3317-LLLL,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),45.75,Yes,276.96
6082-UUUU,Male,1,Yes,No,56,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,103.08,Yes,5762.21
7421-EEEE,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,95.6,No,665.07
2388-JJJJ,Female,0,No,No,55,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.1,Yes,3696.26
7171-UUUU,Male,0,No,No,30,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),30.18,No,912.45
6381-EEEE,Female,0,Yes,No,58,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.75,No,6706.07
9624-CCCC,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),80.99,Yes,4626.16
7937-QQQQ,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.22,No,767.65
6928-AAAA,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),107.24,No,5043.61
6940-JJJJ,Female,0,No,No,30,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,60.6,No,1819.95
3953-GGGG,Male,0,Yes,Yes,62,No,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,74.9,Yes,4634.67
6598-YYYY,Male,0,No,No,38,Yes,Yes,No,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),104.52,No,3969.02
8967-GGGG,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.74,No,1076.62
4711-EEEE,Male,0,Yes,No,47,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),95.88,No,4502.42
3538-CCCC,Female,0,Yes,No,70,Yes,No,No,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),43.99,No,3091.64
5846-ZZZZ,Male,0,No,Yes,53,No,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,88.84,Yes,4689.47
2657-QQQQ,Female,1,Yes,No,70,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,69.55,No,4859.81
9843-XXXX,Female,0,No,Yes,28,No,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,34.82,No,970.35
9626-BBBB,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,31.92,No,2276.89
6517-YYYY,Female,0,Yes,Yes,47,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,64.25,Yes,2999.66
3147-TTTT,Male,0,No,No,55,No,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.69,No,4953.55
7172-EEEE,Female,0,Yes,Yes,16,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),78.88,Yes,1267.95
3658-FFFF,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),104.15,No,843.2
3712-XXXX,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Mailed check,57.41,No,1898.03
8170-BBBB,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,103.04,No,4539.56
7731-LLLL,Male,1,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.97,Yes,172.58
4891-OOOO,Female,1,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),55.01,No,340.49
5668-YYYY,Male,1,Yes,No,15,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),25.58,Yes,398.04
8355-HHHH,Female,0,Yes,No,18,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Electronic check,110.63,No,1984.58
9749-HHHH,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),66.02,Yes,327.62
6070-ZZZZ,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),50.02,No,494.4
8684-GGGG,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,67.75,Yes,4064.14
7026-VVVV,Female,0,No,No,41,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,71.8,No,2951.21
8218-OOOO,Female,0,No,Yes,12,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,103.3,Yes,1237.81
5616-YYYY,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.76,Yes,782.89
7256-QQQQ,Male,0,Yes,No,19,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),61.6,No,1180.1
9641-NNNN,Male,0,No,No,49,No,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.87,Yes,5620.99
3655-GGGG,Male,0,Yes,Yes,35,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,115.59,No,4049.71
3267-IIII,Male,0,No,No,68,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),22.11,No,1508.52
1854-UUUU,Female,1,No,No,36,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),89.29,No,3210.16
8873-LLLL,Female,0,No,Yes,11,No,No phone service,No,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,55.61,Yes,602.55
2680-WWWW,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,86.11,Yes,3353.51
9452-DDDD,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,82.26,Yes,4375.75
5670-CCCC,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,51.43,Yes,41.94
3626-IIII,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),117.41,Yes,5742.08
8361-QQQQ,Male,0,No,No,40,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,54.14,No,2167.51
3414-NNNN,Female,0,Yes,No,44,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),81.76,No,3595.31
2502-HHHH,Female,0,Yes,Yes,8,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,100.0,Yes,795.9
8391-LLLL,Male,0,Yes,No,61,Yes,No,No,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,32.87,No,1996.04
1436-NNNN,Male,0,No,Yes,46,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.46,No,2228.95
1872-MMMM,Female,0,No,No,4,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),38.25,Yes,151.39
9224-LLLL,Female,0,No,No,0,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),96.82,Yes, 
4862-MMMM,Male,0,No,Yes,43,No,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),98.77,No,4260.48
2337-LLLL,Male,1,No,No,21,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.97,No,914.51
4678-AAAA,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,18.67,No,685.93
6221-DDDD,Male,0,Yes,Yes,18,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,60.8,No,1107.24
6493-ZZZZ,Male,0,Yes,No,30,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,87.31,No,2614.13
3392-EEEE,Male,0,No,Yes,66,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),80.81,Yes,5326.24
1627-JJJJ,Female,0,No,Yes,41,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),63.04,No,2589.11
8740-WWWW,Female,0,No,Yes,25,Yes,No,DSL,No,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),48.6,No,1216.58
3273-YYYY,Female,1,No,Yes,12,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,65.93,No,788.07
8685-OOOO,Female,0,No,No,57,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,19.77,No,1127.65
1086-CCCC,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,25.67,Yes,441.13
1311-IIII,Female,0,Yes,No,66,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,34.6,No,2285.21
4533-EEEE,Female,0,No,Yes,2,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),81.1,No,167.97
9991-XXXX,Male,0,Yes,No,54,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,40.24,No,2171.08
9647-NNNN,Male,0,No,No,57,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),60.8,No,3455.3
2821-YYYY,Male,0,No,No,62,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),80.7,No,5009.06
5720-HHHH,Male,0,No,No,51,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,101.72,No,5185.01
5934-DDDD,Male,0,Yes,Yes,23,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),73.49,No,1687.3
1782-HHHH,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),36.05,No,2567.01
7878-UUUU,Male,0,No,No,8,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,113.9,No,927.8
